"","prey","svspp","seacat","year","CMT","lci.CMT","uci.CMT","mean.cb","lci.cb","uci.cb"
"4241","CLUHAR",197,"FALL",1999,1912.0471371,66.78062,10236.63,0.28455565199,0.01114548,1.241522
"4242","CLUHAR",197,"FALL",2000,8574.4175573,58.94722,47539.49,0.6865081343,0.004733421,3.737265
"4243","CLUHAR",197,"FALL",2001,2375.8580429,91.86456,8854.832,0.18001148459,0.00869469,0.7044468
"4244","CLUHAR",197,"FALL",2002,3559.70761934,50.20829,16928.25,0.207117681123,0.002608102,0.9657253
"4245","CLUHAR",197,"FALL",2003,2442.2960571,4.734351,15528.2,0.151676078061,0.0003263226,0.9662734
"4246","CLUHAR",197,"FALL",2004,252.94611866,2.323424,1469.589,0.030527545274,0.000209783,0.1607127
"4247","CLUHAR",197,"FALL",2005,1798.60993981,7.513712,11702.64,0.148272240553,0.0006690886,1.052144
"4248","CLUHAR",197,"FALL",2006,0,0,0,0,0,0
"4249","CLUHAR",197,"FALL",2007,13365.5906078,52.0475,57039.7,1.14615762868,0.004533449,5.625821
"4250","CLUHAR",197,"FALL",2008,4073.4412628,64.95432,20542.98,0.31391186568,0.005814591,1.579257
"4251","CLUHAR",197,"FALL",2009,1085.241906,135.9546,3329.9,0.3942719759,0.04525098,1.269237
"4252","CLUHAR",197,"FALL",2010,904.56695905,5.721857,5474.364,0.19880242231,0.001188508,1.126462
"4253","CLUHAR",197,"FALL",2011,1220.1842286,15.01774,8324.857,0.33018788398,0.004024813,2.021911
"4254","CLUHAR",197,"FALL",2012,149.34102569,4.817232,718.9088,0.041321952774,0.001277018,0.1761345
"4255","CLUHAR",197,"FALL",2013,346.1765885,30.26489,1457.367,0.10609870524,0.009922544,0.4302051
"4256","CLUHAR",197,"FALL",2014,507.5247562,30.42746,2044.564,0.15671720614,0.009764318,0.6591514
"4257","CLUHAR",197,"FALL",2015,0,0,0,0,0,0
"4258","CLUHAR",197,"FALL",2016,273.97936824,3.26417,1456.926,0.038177514501,0.0004351946,0.2151938
"4259","CLUHAR",197,"FALL",2017,85.421375096,0.2949128,769.5738,0.01405997673564,4.544611e-05,0.1248259
"4260","CLUHAR",197,"FALL",2018,94.816773726,0.8016648,507.8049,0.016769119923,0.0001402934,0.09773884
"4261","CLUHAR",197,"FALL",2019,0,0,0,0,0,0
"4262","CLUHAR",197,"FALL",2020,NA,0,0,NA,0,0
"4263","CLUHAR",197,"FALL",2021,0,0,0,0,0,0
"4264","CLUHAR",197,"SPRING",1973,NA,0,0,NA,0,0
"4265","CLUHAR",197,"SPRING",1974,NA,0,0,NA,0,0
"4266","CLUHAR",197,"SPRING",1975,NA,0,0,NA,0,0
"4267","CLUHAR",197,"SPRING",1976,NA,0,0,NA,0,0
"4268","CLUHAR",197,"SPRING",1977,0,0,0,0,0,0
"4269","CLUHAR",197,"SPRING",1978,1245.63794291,18.32495,6341.95,0.122837724481,0.00191569,0.6430909
"4270","CLUHAR",197,"SPRING",1979,0,0,0,0,0,0
"4271","CLUHAR",197,"SPRING",1980,0,0,0,0,0,0
"4272","CLUHAR",197,"SPRING",1981,2666.04078659,2.547356,17475.6,0.1373670000837,0.0001134654,0.936921
"4273","CLUHAR",197,"SPRING",1982,0,0,0,0,0,0
"4274","CLUHAR",197,"SPRING",1983,0,0,0,0,0,0
"4275","CLUHAR",197,"SPRING",1984,0,0,0,0,0,0
"4276","CLUHAR",197,"SPRING",1985,0,0,0,0,0,0
"4277","CLUHAR",197,"SPRING",1986,0,0,0,0,0,0
"4278","CLUHAR",197,"SPRING",1987,0,0,0,0,0,0
"4279","CLUHAR",197,"SPRING",1988,510.41341106,5.704049,2078.667,0.0377826969129,0.0003763219,0.1703302
"4280","CLUHAR",197,"SPRING",1989,0,0,0,0,0,0
"4281","CLUHAR",197,"SPRING",1990,0,0,0,0,0,0
"4282","CLUHAR",197,"SPRING",1991,155.0912533,5.211027,641.8371,0.010153224466,0.0003502437,0.04298175
"4283","CLUHAR",197,"SPRING",1992,1214.8118094,32.31816,4621.712,0.17959323295,0.005838774,0.6389944
"4284","CLUHAR",197,"SPRING",1993,2261.5703168,114.1823,10625.78,0.20847003507,0.009748357,0.965648
"4285","CLUHAR",197,"SPRING",1994,1423.799205,110.2662,5446.637,0.12924993324,0.01033175,0.4953801
"4286","CLUHAR",197,"SPRING",1995,349.24334092,13.78553,2008.589,0.026324651368,0.0008142926,0.1426879
"4287","CLUHAR",197,"SPRING",1996,544.6957097,17.61619,1605.279,0.06174970218,0.001998205,0.1978284
"4288","CLUHAR",197,"SPRING",1997,1069.74474583,28.69259,3875.024,0.16870372366,0.004201879,0.5962685
"4289","CLUHAR",197,"SPRING",1998,554.5510593,57.83309,2093.529,0.10025527418,0.01074261,0.4050397
"4290","CLUHAR",197,"SPRING",1999,2301.5607217,30.1017,11938.49,0.22740487854,0.00334695,1.153504
"4291","CLUHAR",197,"SPRING",2000,93.089446282,0.3134081,420.0744,0.0101852844844,3.040009e-05,0.04253357
"4292","CLUHAR",197,"SPRING",2001,225.75414987,5.775705,985.8232,0.018164111461,0.0003825821,0.08126067
"4293","CLUHAR",197,"SPRING",2002,1440.2290739,13.08626,6048.948,0.122831563906,0.001102899,0.538435
"4294","CLUHAR",197,"SPRING",2003,384.74904493,12.84232,1561.123,0.020211007914,0.0006569524,0.07891863
"4295","CLUHAR",197,"SPRING",2004,755.956773,34.88953,2245.911,0.05004747348,0.00237408,0.1365245
"4296","CLUHAR",197,"SPRING",2005,89.86106774,2.593873,368.2955,0.00854035737,0.0002500994,0.03336008
"4297","CLUHAR",197,"SPRING",2006,423.13401834,12.12657,1733.535,0.028145875688,0.0008659089,0.1135092
"4298","CLUHAR",197,"SPRING",2007,82.1598114954,0.3516927,372.9237,0.00832789069596,3.211912e-05,0.03664454
"4299","CLUHAR",197,"SPRING",2008,327.342645273,0.1569726,2274.571,0.0315448930222,1.454289e-05,0.2041338
"4300","CLUHAR",197,"SPRING",2009,345.2696701,35.73867,769.8239,0.09278232972,0.009339104,0.2199938
"4301","CLUHAR",197,"SPRING",2010,7.5998923812,0.1123838,27.48705,0.0016633150499,2.235389e-05,0.005757391
"4302","CLUHAR",197,"SPRING",2011,150.87394636,6.945136,521.3755,0.025882935335,0.001395505,0.09380709
"4303","CLUHAR",197,"SPRING",2012,89.069554212,4.679541,287.8605,0.021408295724,0.001021908,0.07470081
"4304","CLUHAR",197,"SPRING",2013,715.692911,127.7794,1961.178,0.2759244351,0.04786218,0.7955886
"4305","CLUHAR",197,"SPRING",2014,124.38232155,13.31416,615.566,0.04066107945,0.004462704,0.2262625
"4306","CLUHAR",197,"SPRING",2015,451.59370973,11.76795,2172.286,0.1021042291,0.002427173,0.484475
"4307","CLUHAR",197,"SPRING",2016,42.505065917,0.655183,236.7852,0.010900065591,0.0001747761,0.06156132
"4308","CLUHAR",197,"SPRING",2017,0,0,0,0,0,0
"4309","CLUHAR",197,"SPRING",2018,257.48861998,3.81187,1225.145,0.027594157197,0.0004070347,0.1338462
"4310","CLUHAR",197,"SPRING",2019,11.005306055,0.2830818,82.00318,0.001803078724,4.025146e-05,0.01363341
"4311","CLUHAR",197,"SPRING",2020,0,0,0,0,0,0
"4312","CLUHAR",197,"SPRING",2021,0,0,0,0,0,0
"5489","LOLIGO",15,"FALL",1973,NA,0,0,NA,0,0
"5490","LOLIGO",15,"FALL",1974,NA,0,0,NA,0,0
"5491","LOLIGO",15,"FALL",1975,NA,0,0,NA,0,0
"5492","LOLIGO",15,"FALL",1976,NA,0,0,NA,0,0
"5493","LOLIGO",15,"FALL",1977,3156.67244879443,1.22682844216447e-06,21125.3340520254,0.0247269707182719,7.8111944474282e-12,0.121140701695299
"5494","LOLIGO",15,"FALL",1978,2088.00821341921,9.5753199945913e-17,21613.8300760896,0.00955613920571909,7.12832383317931e-22,0.0858233242134952
"5495","LOLIGO",15,"FALL",1979,1301.5805577136,1.74968543355022e-43,17518.8776333991,0.00445484287473495,6.31467595828497e-49,0.0678218338556077
"5496","LOLIGO",15,"FALL",1980,138.991934442146,5.00145907192117e-38,1877.74660606972,0.000809217361730267,2.55624463326023e-43,0.0110003120464113
"5497","LOLIGO",15,"FALL",1981,0,0,0,0,0,0
"5498","LOLIGO",15,"FALL",1982,293.874633084566,2.15446197678118e-14,3275.54898667034,0.00372997794975037,1.21021825671556e-19,0.0326095082893477
"5499","LOLIGO",15,"FALL",1983,3497.72911032007,4.21528766682011e-42,35946.3726512717,0.0159447635096405,1.34610009174333e-47,0.165194484090207
"5500","LOLIGO",15,"FALL",1984,532.658208042871,8.46609442335927e-08,7479.45993805001,0.00656858813404885,1.1353433687816e-12,0.0331488370197035
"5501","LOLIGO",15,"FALL",1985,0,0,0,0,0,0
"5502","LOLIGO",15,"FALL",1986,401.057685748306,3.62977999799999e-09,2615.07393028577,0.00320074829009099,1.0792280329303e-14,0.0281280963311814
"5503","LOLIGO",15,"FALL",1987,374.466175306744,4.08497794887093e-29,5621.21629738894,0.00283471604449887,4.70401464632341e-34,0.0300360276081541
"5504","LOLIGO",15,"FALL",1988,3078.6163499464,2.92088623443804e-09,26056.96001549,0.0158756156923839,1.564179806603e-14,0.148678156347844
"5505","LOLIGO",15,"FALL",1989,4680.46931537381,1.12215511483257e-06,42824.0989813676,0.0623415675329799,1.16487356244212e-11,0.406132726189259
"5506","LOLIGO",15,"FALL",1990,0,0,0,0,0,0
"5507","LOLIGO",15,"FALL",1991,195.246168717752,9.40625439831818e-12,1483.62547562134,0.000570494840709428,2.82397627352982e-17,0.00421598775802133
"5508","LOLIGO",15,"FALL",1992,242.502667210767,6.13371792957311e-21,2573.17756954005,0.000675300098380788,2.80718467872443e-26,0.00480829801883897
"5509","LOLIGO",15,"FALL",1993,0,0,0,0,0,0
"5510","LOLIGO",15,"FALL",1994,372.293721206384,1.64809771032812e-08,2823.03619895497,0.00193464627284329,9.56806763880897e-14,0.0146421089478205
"5511","LOLIGO",15,"FALL",1995,40.6159866152929,5.2730521266146e-22,587.300744055401,0.000257039111788587,3.36852616605308e-27,0.00264050632219691
"5512","LOLIGO",15,"FALL",1996,1434.23835494484,2.56846593064101e-47,4089.05176155704,0.0043798555429349,3.93812287187717e-52,0.0163114449725048
"5513","LOLIGO",15,"FALL",1997,3612.13997892675,1.66042690933995e-27,32678.1667211515,0.0174353131622417,1.1783372544144e-32,0.213697872257424
"5514","LOLIGO",15,"FALL",1998,126.277866354825,1.28005629619698e-43,2921.60419786295,0.00113439649785444,3.0794717891884e-49,0.0206981348975755
"5515","LOLIGO",15,"FALL",1999,2864.89986166752,1.17954731621185e-08,25165.2095029182,0.0221713954504193,8.53053610247819e-14,0.137867972923954
"5516","LOLIGO",15,"FALL",2000,3069.72016893712,2.70982448092795e-23,51194.3897984696,0.0139472153718677,1.39055280574004e-28,0.200594137471528
"5517","LOLIGO",15,"FALL",2001,1254.08334968781,9.65873420104839e-19,8124.20860068949,0.00634733927630354,2.97414465416316e-24,0.0463785274940686
"5518","LOLIGO",15,"FALL",2002,19268.5168131054,9.52293257199848e-19,80162.0749033618,0.0598590381464228,4.06559231152044e-24,0.360212016468932
"5519","LOLIGO",15,"FALL",2003,5131.30461873813,1.49632762678319e-60,64690.9488226449,0.0656554535675836,5.33362872181495e-66,0.524916602298943
"5520","LOLIGO",15,"FALL",2004,11025.3997460742,0.00221946007849863,94496.8058428216,0.0412090424468627,6.79215411056629e-09,0.300358480528775
"5521","LOLIGO",15,"FALL",2005,6704.17663199883,8.34031281977913e-21,119106.618161666,0.0171878059514732,3.27098907507779e-26,0.288277007783566
"5522","LOLIGO",15,"FALL",2006,41307.4712595327,1.84190161657316e-18,577379.848409875,0.151066849910898,7.7496566801579e-24,1.26144359408645
"5523","LOLIGO",15,"FALL",2007,4948.14597934413,1.06580402540895e-22,49674.8440999843,0.0169140615819175,3.41565290392302e-28,0.161811516426096
"5524","LOLIGO",15,"FALL",2008,4090.61593994859,1.11833131567678e-09,36780.0689858681,0.0210526533545566,5.58069124177543e-15,0.17982509612758
"5525","LOLIGO",15,"FALL",2009,4926.32966054571,5.65572043541287e-15,41523.3969473581,0.0216984470559324,1.9902869077125e-20,0.206884787707176
"5526","LOLIGO",15,"FALL",2010,3712.98326568053,1.20017278346683e-30,33668.5681790361,0.0218334888884207,9.81528200197806e-36,0.181492642563022
"5527","LOLIGO",15,"FALL",2011,2925.34163932658,4.22409407089297e-61,20445.4123598748,0.0151190188572096,1.79106238791873e-66,0.15128675645918
"5528","LOLIGO",15,"FALL",2012,11981.0245980665,1.36772822476778e-16,137241.961262401,0.0317855730614022,4.66880953756068e-22,0.348572381751445
"5529","LOLIGO",15,"FALL",2013,4652.9985988147,5.73926172857331e-19,41149.4771873008,0.0258204617482778,2.34536351083001e-24,0.278001356113207
"5530","LOLIGO",15,"FALL",2014,44669.4397764293,8.3764538596272e-25,404877.182237301,0.235439702812625,4.15403343635955e-30,2.56211987605704
"5531","LOLIGO",15,"FALL",2015,1142.29180738625,1.72865295562757e-15,4674.75577959359,0.0054990654983587,8.01579449515129e-21,0.0268610764446846
"5532","LOLIGO",15,"FALL",2016,4589.4229808501,8.69333213674696e-44,56299.2678205636,0.0297061399179553,4.14954534734653e-49,0.127438343206583
"5533","LOLIGO",15,"FALL",2017,7170.01891544989,4.16402274155836e-18,65540.4312263051,0.0273112035608697,2.95913830180095e-23,0.29539912293594
"5534","LOLIGO",15,"FALL",2018,646.461575628776,1.02954730876265e-15,5368.2250792404,0.00506737618923126,5.29051649081037e-21,0.0629974369457103
"5535","LOLIGO",15,"FALL",2019,350.15096097128,3.9502600773132e-25,4552.81291514619,0.00252457512325777,2.01257899300108e-30,0.0194051962335644
"5536","LOLIGO",15,"FALL",2020,NA,0,0,NA,0,0
"5537","LOLIGO",15,"FALL",2021,5286.07012795104,2.37723292441417e-07,19506.3704720693,0.0386355113220862,2.78097807317381e-12,0.20377381324427
"5538","LOLIGO",15,"SPRING",1973,NA,0,0,NA,0,0
"5539","LOLIGO",15,"SPRING",1974,NA,0,0,NA,0,0
"5540","LOLIGO",15,"SPRING",1975,NA,0,0,NA,0,0
"5541","LOLIGO",15,"SPRING",1976,NA,0,0,NA,0,0
"5542","LOLIGO",15,"SPRING",1977,0,0,0,0,0,0
"5543","LOLIGO",15,"SPRING",1978,0,0,0,0,0,0
"5544","LOLIGO",15,"SPRING",1979,0,0,0,0,0,0
"5545","LOLIGO",15,"SPRING",1980,1785.31460343084,4.5125601954956e-51,25733.535197068,0.00426495094830612,1.81896700589135e-56,0.0673355026945555
"5546","LOLIGO",15,"SPRING",1981,3882.34077071451,1.74719247189625e-18,49772.2872345923,0.0164942070123803,6.30076865856563e-24,0.243451205916344
"5547","LOLIGO",15,"SPRING",1982,143.450420511345,4.83156379649231e-17,1313.9561663945,0.000214685682394135,4.6124182457488e-23,0.00274187233224858
"5548","LOLIGO",15,"SPRING",1983,1181.60147893734,4.61727471505835e-05,16740.9730722711,0.00539063304987447,1.72485212758791e-10,0.0519508165211162
"5549","LOLIGO",15,"SPRING",1984,99.5052199047853,2.65446482468018e-09,835.247529568585,0.000446775022277017,1.04307819773239e-14,0.00393623771668766
"5550","LOLIGO",15,"SPRING",1985,5460.45738173564,1.3896113260797e-14,53356.5217719913,0.00553863918159531,2.55260075657986e-20,0.0652266399749546
"5551","LOLIGO",15,"SPRING",1986,735.939157758839,4.29690528870212e-13,7194.41878789159,0.0028782413447478,1.72745894559782e-18,0.0297802181989193
"5552","LOLIGO",15,"SPRING",1987,986.907827882545,3.1605805896586e-29,15776.7841033442,0.00166077216058627,7.51203362548575e-35,0.0234094043741933
"5553","LOLIGO",15,"SPRING",1988,1478.63478854158,2.75747764498203e-16,21695.1855323706,0.00368716503875636,4.7070404214151e-22,0.0451652314653539
"5554","LOLIGO",15,"SPRING",1989,9001.29048349475,1.60077319336265e-09,71673.6796295333,0.0224326758076003,6.94430699914008e-15,0.202311750031837
"5555","LOLIGO",15,"SPRING",1990,156.397048036805,9.66571332789351e-48,1545.35309334495,0.000425504004701812,2.8560306471321e-53,0.00177312046355511
"5556","LOLIGO",15,"SPRING",1991,3019.33991234621,1.56216992716632e-09,32040.5459912099,0.00763454767460757,4.08944726985294e-15,0.0700182862011158
"5557","LOLIGO",15,"SPRING",1992,7333.14276051747,2.94922144324916e-08,40457.3478992383,0.0137420280532477,4.5525784109738e-14,0.0883300484567594
"5558","LOLIGO",15,"SPRING",1993,4134.90097949461,6.35191228940265e-32,86061.5851091274,0.011266088128554,1.11541256946879e-37,0.196036046521398
"5559","LOLIGO",15,"SPRING",1994,3169.00177806715,2.80777869385087e-07,28262.2793854187,0.00947315865252268,8.40909627314982e-13,0.0869387173083351
"5560","LOLIGO",15,"SPRING",1995,4644.38520220064,2.26145153833515e-06,39524.6910962441,0.0171131235000152,6.73855453930942e-12,0.102381083464043
"5561","LOLIGO",15,"SPRING",1996,4007.38898226535,1.837619514296e-13,29690.0489565855,0.00632608290081257,4.96759724434406e-19,0.0660150099805001
"5562","LOLIGO",15,"SPRING",1997,1754.28178631018,9.02495571014014e-05,8635.74644064865,0.00520614428280312,2.96033875593254e-10,0.0235187575322576
"5563","LOLIGO",15,"SPRING",1998,2429.24313361996,1.34292895626692e-14,26347.208770008,0.00731977036397079,7.3393044639165e-20,0.0705456721704036
"5564","LOLIGO",15,"SPRING",1999,1158.43468897241,1.83212729147626e-08,11576.057773065,0.00347398051011801,3.99889055615791e-14,0.0257680556893444
"5565","LOLIGO",15,"SPRING",2000,78155.7634821953,1.31572381216332e-15,926642.556932371,0.282323253239287,4.78693853370535e-21,3.35522438885597
"5566","LOLIGO",15,"SPRING",2001,2538.6863399833,4.72502319999999e-18,29803.1954573855,0.0153105791252105,3.03101472732129e-23,0.219954043633136
"5567","LOLIGO",15,"SPRING",2002,17968.9357255947,4.58383814003047e-10,112169.482467377,0.0612265167305319,1.14408034352183e-15,0.458638653473631
"5568","LOLIGO",15,"SPRING",2003,3869.00422194404,1.42998541390231e-42,60275.3028502096,0.0218613636504486,1.18809659187744e-47,0.331363544772024
"5569","LOLIGO",15,"SPRING",2004,883.293292504082,3.09689879419291e-15,4470.28179379599,0.00546250603670631,2.48815992902177e-20,0.0406191989897303
"5570","LOLIGO",15,"SPRING",2005,3185.77410863675,8.91942449675226e-52,23949.2748168958,0.0113716813619155,2.36789694858464e-57,0.122307665988591
"5571","LOLIGO",15,"SPRING",2006,15820.9291752596,7.41377998979386e-11,155425.108136743,0.023033453582103,1.14116200727323e-16,0.192874302610791
"5572","LOLIGO",15,"SPRING",2007,8172.71562917202,4.95031109783554e-05,84868.0522234361,0.0271711886103912,1.88896960139946e-10,0.227063009043358
"5573","LOLIGO",15,"SPRING",2008,14146.5443883861,0.0086158965612276,110840.752361921,0.0308697335037651,1.87869737912178e-08,0.213972135118471
"5574","LOLIGO",15,"SPRING",2009,1327.82932047193,5.60550854294166e-19,18401.779293002,0.00400058653089023,1.46183127839441e-24,0.0495603804275495
"5575","LOLIGO",15,"SPRING",2010,1868.88650598562,7.96987345581945e-20,19453.1147217707,0.00547745020872317,1.80123742375741e-25,0.0536083607714423
"5576","LOLIGO",15,"SPRING",2011,425.379000905998,8.45723925894508e-10,2058.59790141506,0.00117289446570682,4.16225481593816e-15,0.00626302569113892
"5577","LOLIGO",15,"SPRING",2012,45791.0888370013,4.55958962929586e-24,682233.193812154,0.0740440700003615,3.96752359467546e-30,0.681207384623825
"5578","LOLIGO",15,"SPRING",2013,160.514671501272,2.65416949719598e-36,1207.76656770751,0.000369278784669489,5.44174586918268e-42,0.00199888371178118
"5579","LOLIGO",15,"SPRING",2014,20.8521277363946,4.05917117262091e-10,156.846766273718,6.61161886756304e-05,1.64126203252932e-15,0.000483839969248432
"5580","LOLIGO",15,"SPRING",2015,1440.40293470779,3.11990622330873e-13,9497.82921531283,0.00574311344994497,1.29352573836227e-18,0.0524067104383601
"5581","LOLIGO",15,"SPRING",2016,1197.11360813852,1.00953694951037e-11,7278.2685686792,0.0022489194661462,2.65079130688933e-17,0.0191925025118657
"5582","LOLIGO",15,"SPRING",2017,432.004097654658,8.71647063435684e-10,3736.00699362913,0.00160554996829749,3.50314731748763e-15,0.0105128955787304
"5583","LOLIGO",15,"SPRING",2018,1522.61532635064,6.59866050950407e-08,16782.3013820214,0.00415162999775514,2.10165137976143e-13,0.0477888441991597
"5584","LOLIGO",15,"SPRING",2019,5352.9338381287,2.66683051785828e-13,55968.1983738602,0.0136223380002329,6.69885817946401e-19,0.117479769350074
"5585","LOLIGO",15,"SPRING",2020,3778.65804618165,0.25044705796094,22776.3125068771,0.0122667273112085,7.06372196134872e-07,0.0854993618573019
"5586","LOLIGO",15,"SPRING",2021,7891.7375595523,0.00170519472137027,68889.4585297978,0.0116559259234161,2.02387540254107e-09,0.0727328767805805
"5979","LOLIGO",23,"FALL",1973,NA,0,0,NA,0,0
"5980","LOLIGO",23,"FALL",1974,NA,0,0,NA,0,0
"5981","LOLIGO",23,"FALL",1975,NA,0,0,NA,0,0
"5982","LOLIGO",23,"FALL",1976,NA,0,0,NA,0,0
"5983","LOLIGO",23,"FALL",1977,0,0,0,0,0,0
"5984","LOLIGO",23,"FALL",1978,0,0,0,0,0,0
"5985","LOLIGO",23,"FALL",1979,0,0,0,0,0,0
"5986","LOLIGO",23,"FALL",1980,0,0,0,0,0,0
"5987","LOLIGO",23,"FALL",1981,0,0,0,0,0,0
"5988","LOLIGO",23,"FALL",1982,0,0,0,0,0,0
"5989","LOLIGO",23,"FALL",1983,0,0,0,0,0,0
"5990","LOLIGO",23,"FALL",1984,0,0,0,0,0,0
"5991","LOLIGO",23,"FALL",1985,0,0,0,0,0,0
"5992","LOLIGO",23,"FALL",1986,0,0,0,0,0,0
"5993","LOLIGO",23,"FALL",1987,4093.50242127326,0.598992793504851,15463.5365927146,0.0395712864213852,5.52957101779883e-06,0.150677802360367
"5994","LOLIGO",23,"FALL",1988,0,0,0,0,0,0
"5995","LOLIGO",23,"FALL",1989,111.378952802084,0.285641892142589,788.623203532634,0.00164793572915911,4.43436378394355e-06,0.0120055604370063
"5996","LOLIGO",23,"FALL",1990,625.16317656698,0.837886520415965,4059.03931306165,0.00655699238089634,1.03477407504716e-05,0.0439547329453437
"5997","LOLIGO",23,"FALL",1991,1029.09398190317,0.299573777090985,5272.80925140869,0.0215848208578888,7.31833588779292e-06,0.125247854091008
"5998","LOLIGO",23,"FALL",1992,402.858792122003,0.233667040686594,2773.54703415904,0.00831378551715732,4.92501167531185e-06,0.0586170495812227
"5999","LOLIGO",23,"FALL",1993,86.0340789807843,0.0787237795724978,495.225104769736,0.00330990571656253,3.06959550580563e-06,0.0187265542535981
"6000","LOLIGO",23,"FALL",1994,109.056113919349,0.024861032906709,317.600854361697,0.00455732075038153,1.14389320252213e-06,0.0139090243167954
"6001","LOLIGO",23,"FALL",1995,24.132066905597,0.000749937891239116,268.082194695047,0.00098475520662438,2.53621023300392e-08,0.0100558371443929
"6002","LOLIGO",23,"FALL",1996,714.342591363233,4.35316096506925,4809.7510497742,0.0204816883603718,0.000124473523982151,0.150336388146495
"6003","LOLIGO",23,"FALL",1997,474.08884070235,0.00875959828570337,3017.93236575967,0.0143600833369857,3.26865070021339e-07,0.100048495250273
"6004","LOLIGO",23,"FALL",1998,0,0,0,0,0,0
"6005","LOLIGO",23,"FALL",1999,67.2440314695286,1.40021876656788e-06,553.874553022997,0.00117178509686258,2.32370319635338e-11,0.0101619622359602
"6006","LOLIGO",23,"FALL",2000,1218.84311497833,0.122542258889471,7178.94699576723,0.018801528094846,1.96611558179515e-06,0.0953102325483646
"6007","LOLIGO",23,"FALL",2001,954.609821435624,0.969432714233995,7257.72948323164,0.0190998931702923,1.64994193703157e-05,0.15366973886299
"6008","LOLIGO",23,"FALL",2002,305.24730852889,0.0015082371638408,1556.57105255465,0.00507277659451772,1.99775870802211e-08,0.0221391399634731
"6009","LOLIGO",23,"FALL",2003,676.86626099182,1.0042437584212,5485.1466855599,0.0166968698076142,3.28689424542838e-05,0.115463406714616
"6010","LOLIGO",23,"FALL",2004,4.57856800885304,1.00500250013634e-05,28.9511169626325,8.54826782571788e-05,1.59260120907451e-10,0.000639751514901738
"6011","LOLIGO",23,"FALL",2005,7.55666269644407,0.000332132756336732,56.4570477968257,0.000265456381649394,9.33747524202369e-09,0.00232043601966983
"6012","LOLIGO",23,"FALL",2006,478.080732110627,0.00187652885731594,3045.75012724323,0.0122097924920553,5.82227854320743e-08,0.0766658364142195
"6013","LOLIGO",23,"FALL",2007,385.178990324895,0.00503768223342497,3305.82281511063,0.00948380401867742,1.34726114512602e-07,0.0826082944245501
"6014","LOLIGO",23,"FALL",2008,2.14121507846698,0.000160470428953153,18.2696578176345,1.75121306913768e-05,1.18578787417153e-09,0.00011605732902671
"6015","LOLIGO",23,"FALL",2009,44.2522507995124,0.047172661983914,292.517777249029,0.000542696246335396,5.9315535108168e-07,0.00347038357366441
"6016","LOLIGO",23,"FALL",2010,1496.87286370404,0.13991199395675,12397.3351767211,0.0197836971107236,1.83337806658809e-06,0.144652352593958
"6017","LOLIGO",23,"FALL",2011,658.365436983364,0.000545008000926397,3893.78332080939,0.00965591618448564,7.92573864392274e-09,0.066746581633671
"6018","LOLIGO",23,"FALL",2012,2233.8200226601,3.11006847126157,11693.6666109949,0.0406265488337272,6.07100514125294e-05,0.235844751882513
"6019","LOLIGO",23,"FALL",2013,1834.25555381567,0.60250420308512,9071.70851838316,0.0546028553897933,1.92062846579042e-05,0.247387632623023
"6020","LOLIGO",23,"FALL",2014,110.373033407045,2.80822624589639e-17,680.813310297001,0.0036537870830738,6.00362860517966e-22,0.029897508566787
"6021","LOLIGO",23,"FALL",2015,1005.74210732392,5.98215321874075,4440.37637445944,0.0158131850695359,8.46318566311406e-05,0.0796445499070631
"6022","LOLIGO",23,"FALL",2016,254.70489923084,1.04731506666886,2122.6145584005,0.00340806390493576,1.77103145956401e-05,0.0300430807079848
"6023","LOLIGO",23,"FALL",2017,0,0,0,0,0,0
"6024","LOLIGO",23,"FALL",2018,994.378843985591,4.32285038490357,6299.14674070655,0.0162709416327744,6.72421547464362e-05,0.101270080533517
"6025","LOLIGO",23,"FALL",2019,22.4125987977557,0.0534909366879489,199.992520222853,0.000213963995402297,5.16692131133912e-07,0.00201596389567561
"6026","LOLIGO",23,"FALL",2020,NA,0,0,NA,0,0
"6027","LOLIGO",23,"FALL",2021,0,0,0,0,0,0
"6028","LOLIGO",23,"SPRING",1973,NA,0,0,NA,0,0
"6029","LOLIGO",23,"SPRING",1974,NA,0,0,NA,0,0
"6030","LOLIGO",23,"SPRING",1975,NA,0,0,NA,0,0
"6031","LOLIGO",23,"SPRING",1976,NA,0,0,NA,0,0
"6032","LOLIGO",23,"SPRING",1977,0,0,0,0,0,0
"6033","LOLIGO",23,"SPRING",1978,0,0,0,0,0,0
"6034","LOLIGO",23,"SPRING",1979,0,0,0,0,0,0
"6035","LOLIGO",23,"SPRING",1980,0,0,0,0,0,0
"6036","LOLIGO",23,"SPRING",1981,NA,0,0,NA,0,0
"6037","LOLIGO",23,"SPRING",1982,0,0,0,0,0,0
"6038","LOLIGO",23,"SPRING",1983,0,0,0,0,0,0
"6039","LOLIGO",23,"SPRING",1984,0,0,0,0,0,0
"6040","LOLIGO",23,"SPRING",1985,0,0,0,0,0,0
"6041","LOLIGO",23,"SPRING",1986,0,0,0,0,0,0
"6042","LOLIGO",23,"SPRING",1987,0,0,0,0,0,0
"6043","LOLIGO",23,"SPRING",1988,0,0,0,0,0,0
"6044","LOLIGO",23,"SPRING",1989,0,0,0,0,0,0
"6045","LOLIGO",23,"SPRING",1990,0,0,0,0,0,0
"6046","LOLIGO",23,"SPRING",1991,0,0,0,0,0,0
